video_id,label,frames,label_id,shape,format
4653,Thumb Up,37,20,"(100, 132)",JPEG
4664,Thumb Up,37,20,"(100, 176)",JPEG
4669,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
4670,Thumb Down,37,19,"(100, 176)",JPEG
4675,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
4678,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
4679,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
4691,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
4715,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
4729,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
4731,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
4734,Thumb Down,37,19,"(100, 176)",JPEG
4753,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
4767,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
4783,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
4793,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
4802,Thumb Up,37,20,"(100, 176)",JPEG
4828,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
4857,Thumb Down,37,19,"(100, 176)",JPEG
4858,Sliding Two Fingers Up,37,13,"(100, 142)",JPEG
4868,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
4916,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
4917,Thumb Down,37,19,"(100, 176)",JPEG
4921,Zooming In With Two Fingers,37,24,"(100, 132)",JPEG
4922,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
4950,Zooming In With Two Fingers,37,24,"(100, 132)",JPEG
4953,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
4954,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
4958,Thumb Up,37,20,"(100, 132)",JPEG
4960,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
4971,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
4994,Thumb Up,37,20,"(100, 176)",JPEG
4998,Thumb Down,37,19,"(100, 176)",JPEG
5027,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
5029,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
5041,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
5050,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
5069,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
5077,Thumb Down,37,19,"(100, 176)",JPEG
5094,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
5098,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
5110,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
5115,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
5137,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
5147,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
5149,Thumb Down,37,19,"(100, 176)",JPEG
5165,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
5173,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
5202,Zooming In With Two Fingers,37,24,"(100, 132)",JPEG
5209,Thumb Down,37,19,"(100, 176)",JPEG
5227,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
5230,Thumb Up,37,20,"(100, 176)",JPEG
5232,Zooming Out With Two Fingers,37,26,"(100, 132)",JPEG
5239,Sliding Two Fingers Up,37,13,"(100, 100)",JPEG
5258,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
5267,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
5269,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
5271,Zooming Out With Two Fingers,37,26,"(100, 132)",JPEG
5275,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
5278,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
5279,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
5296,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
5297,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
5306,Zooming In With Two Fingers,37,24,"(100, 132)",JPEG
5322,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
5326,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
5327,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
5331,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
5347,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
5354,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
5362,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
5382,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
5409,Zooming Out With Two Fingers,37,26,"(100, 132)",JPEG
5412,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
5415,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
5417,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
5421,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
5432,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
5436,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
5439,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
5445,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
5467,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
5479,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
5483,Thumb Up,37,20,"(100, 176)",JPEG
5487,Zooming In With Two Fingers,37,24,"(100, 132)",JPEG
5511,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
5527,Thumb Down,37,19,"(100, 176)",JPEG
5539,Thumb Down,37,19,"(100, 176)",JPEG
5540,Thumb Down,37,19,"(100, 132)",JPEG
5547,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
5567,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
5577,Thumb Up,37,20,"(100, 132)",JPEG
5584,Thumb Down,37,19,"(100, 176)",JPEG
5603,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
5633,Thumb Down,37,19,"(100, 176)",JPEG
5635,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
5638,Sliding Two Fingers Up,37,13,"(100, 132)",JPEG
5668,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
5678,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
5691,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
5715,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
5781,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
5785,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
5791,Thumb Up,37,20,"(100, 176)",JPEG
5792,Thumb Up,37,20,"(100, 176)",JPEG
5803,Thumb Down,37,19,"(100, 176)",JPEG
5808,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
5823,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
5837,Zooming In With Two Fingers,37,24,"(100, 132)",JPEG
5845,Thumb Down,37,19,"(100, 176)",JPEG
5852,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
5854,Thumb Down,37,19,"(100, 132)",JPEG
5855,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
5864,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
5884,Thumb Up,37,20,"(100, 132)",JPEG
5915,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
5924,Sliding Two Fingers Up,37,13,"(100, 132)",JPEG
5925,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
5926,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
5932,Thumb Up,37,20,"(100, 176)",JPEG
5935,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
5944,Thumb Up,37,20,"(100, 176)",JPEG
5956,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
5965,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
5969,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
5974,Thumb Up,37,20,"(100, 176)",JPEG
6004,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
6008,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
6027,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
6028,Sliding Two Fingers Right,37,12,"(100, 132)",JPEG
6029,Thumb Down,37,19,"(100, 176)",JPEG
6040,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
6042,Sliding Two Fingers Up,37,13,"(100, 132)",JPEG
6048,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
6063,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
6065,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
6081,Thumb Up,37,20,"(100, 176)",JPEG
6090,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
6112,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
6128,Thumb Down,37,19,"(100, 176)",JPEG
6139,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
6148,Sliding Two Fingers Left,37,11,"(100, 132)",JPEG
6165,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
6172,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
6216,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
6236,Thumb Down,37,19,"(100, 176)",JPEG
6252,Thumb Up,37,20,"(100, 132)",JPEG
6253,Sliding Two Fingers Right,37,12,"(100, 132)",JPEG
6269,Thumb Down,37,19,"(100, 176)",JPEG
6276,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
6284,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
6298,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
6300,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
6306,Thumb Up,37,20,"(100, 132)",JPEG
6308,Sliding Two Fingers Right,37,12,"(100, 132)",JPEG
6313,Sliding Two Fingers Left,37,11,"(100, 132)",JPEG
6327,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
6353,Thumb Up,37,20,"(100, 132)",JPEG
6354,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
6368,Zooming In With Two Fingers,37,24,"(100, 132)",JPEG
6373,Thumb Up,37,20,"(100, 176)",JPEG
6384,Thumb Down,37,19,"(100, 176)",JPEG
6386,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
6403,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
6423,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
6443,Sliding Two Fingers Left,37,11,"(100, 132)",JPEG
6448,Sliding Two Fingers Right,37,12,"(100, 132)",JPEG
6461,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
6469,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
6489,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
6491,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
6503,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
6513,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
6516,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
6518,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
6521,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
6526,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
6538,Thumb Down,37,19,"(100, 176)",JPEG
6542,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
6547,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
6550,Thumb Up,37,20,"(100, 176)",JPEG
6553,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
6562,Thumb Up,37,20,"(100, 176)",JPEG
6563,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
6576,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
6587,Thumb Down,37,19,"(100, 176)",JPEG
6592,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
6603,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
6631,Thumb Down,37,19,"(100, 176)",JPEG
6641,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
6650,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
6653,Thumb Up,37,20,"(100, 176)",JPEG
6660,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
6665,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
6673,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
6680,Thumb Up,37,20,"(100, 176)",JPEG
6681,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
6683,Zooming Out With Two Fingers,37,26,"(100, 132)",JPEG
6684,Thumb Up,37,20,"(100, 176)",JPEG
6695,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
6704,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
6728,Zooming Out With Two Fingers,37,26,"(100, 132)",JPEG
6739,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
6748,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
6811,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
6825,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
6830,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
6831,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
6835,Zooming In With Two Fingers,37,24,"(100, 132)",JPEG
6838,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
6862,Thumb Up,37,20,"(100, 176)",JPEG
6867,Thumb Up,37,20,"(100, 176)",JPEG
6872,Sliding Two Fingers Left,37,11,"(100, 132)",JPEG
6881,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
6883,Thumb Up,37,20,"(100, 176)",JPEG
6884,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
6886,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
6887,Thumb Up,37,20,"(100, 176)",JPEG
6889,Thumb Up,37,20,"(100, 176)",JPEG
6890,Sliding Two Fingers Up,37,13,"(100, 132)",JPEG
6892,Thumb Down,37,19,"(100, 176)",JPEG
6899,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
6919,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
6920,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
6924,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
6926,Thumb Up,37,20,"(100, 176)",JPEG
6929,Thumb Up,37,20,"(100, 176)",JPEG
6935,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
6952,Thumb Up,37,20,"(100, 176)",JPEG
6954,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
6957,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
6960,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
6966,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
6968,Thumb Down,37,19,"(100, 176)",JPEG
6969,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
6979,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
6984,Sliding Two Fingers Right,37,12,"(100, 132)",JPEG
6985,Thumb Up,37,20,"(100, 176)",JPEG
7009,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
7011,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
7018,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
7019,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
7020,Thumb Down,37,19,"(100, 176)",JPEG
7022,Thumb Up,37,20,"(100, 176)",JPEG
7055,Thumb Down,37,19,"(100, 176)",JPEG
7068,Thumb Down,37,19,"(100, 176)",JPEG
7077,Thumb Down,37,19,"(100, 176)",JPEG
7096,Zooming Out With Two Fingers,37,26,"(100, 100)",JPEG
7113,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
7118,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
7125,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
7135,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
7140,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
7143,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
7156,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
7159,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
7165,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
7170,Thumb Down,37,19,"(100, 176)",JPEG
7180,Thumb Up,37,20,"(100, 176)",JPEG
7194,Thumb Up,37,20,"(100, 176)",JPEG
7196,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
7197,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
7200,Thumb Down,37,19,"(100, 176)",JPEG
7203,Thumb Down,37,19,"(100, 176)",JPEG
7206,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
7220,Zooming Out With Two Fingers,37,26,"(100, 132)",JPEG
7226,Thumb Up,37,20,"(100, 176)",JPEG
7242,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
7254,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
7255,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
7263,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
7264,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
7276,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
7278,Sliding Two Fingers Right,37,12,"(100, 132)",JPEG
7280,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
7286,Sliding Two Fingers Left,37,11,"(100, 132)",JPEG
7290,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
7295,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
7297,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
7317,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
7326,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
7332,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
7367,Sliding Two Fingers Right,37,12,"(100, 132)",JPEG
7392,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
7395,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
7397,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
7409,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
7429,Thumb Up,37,20,"(100, 176)",JPEG
7430,Thumb Up,37,20,"(100, 176)",JPEG
7444,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
7452,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
7456,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
7471,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
7481,Thumb Down,37,19,"(100, 132)",JPEG
7482,Thumb Down,37,19,"(100, 176)",JPEG
7508,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
7515,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
7531,Sliding Two Fingers Left,37,11,"(100, 132)",JPEG
7542,Thumb Up,37,20,"(100, 132)",JPEG
7548,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
7566,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
7569,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
7570,Thumb Down,37,19,"(100, 176)",JPEG
7576,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
7599,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
7618,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
7620,Thumb Up,37,20,"(100, 132)",JPEG
7623,Thumb Up,37,20,"(100, 176)",JPEG
7624,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
7631,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
7645,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
7654,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
7660,Zooming In With Two Fingers,37,24,"(100, 132)",JPEG
7685,Sliding Two Fingers Right,37,12,"(100, 132)",JPEG
7686,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
7696,Thumb Up,37,20,"(100, 176)",JPEG
7730,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
7742,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
7750,Thumb Up,37,20,"(100, 176)",JPEG
7764,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
7775,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
7794,Thumb Up,37,20,"(100, 176)",JPEG
7795,Thumb Down,37,19,"(100, 176)",JPEG
7796,Sliding Two Fingers Right,37,12,"(100, 132)",JPEG
7800,Thumb Up,37,20,"(100, 176)",JPEG
7805,Thumb Down,37,19,"(100, 176)",JPEG
7807,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
7813,Thumb Down,37,19,"(100, 176)",JPEG
7819,Thumb Up,37,20,"(100, 176)",JPEG
7839,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
7841,Thumb Down,37,19,"(100, 176)",JPEG
7848,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
7857,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
7872,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
7876,Sliding Two Fingers Right,37,12,"(100, 132)",JPEG
7886,Thumb Up,37,20,"(100, 132)",JPEG
7887,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
7891,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
7896,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
7915,Sliding Two Fingers Left,37,11,"(100, 132)",JPEG
7920,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
7922,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
7944,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
7950,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
7956,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
7961,Zooming In With Two Fingers,37,24,"(100, 132)",JPEG
7964,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
7972,Thumb Down,37,19,"(100, 176)",JPEG
7976,Zooming In With Two Fingers,37,24,"(100, 132)",JPEG
7989,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
7995,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
8012,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
8016,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
8018,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
8026,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
8049,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
8055,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
8086,Thumb Up,37,20,"(100, 176)",JPEG
8090,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
8107,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
8110,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
8111,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
8115,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
8116,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
8123,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
8131,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
8134,Thumb Down,37,19,"(100, 100)",JPEG
8165,Thumb Up,37,20,"(100, 132)",JPEG
8168,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
8171,Thumb Down,37,19,"(100, 176)",JPEG
8173,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
8175,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
8185,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
8207,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
8232,Thumb Down,37,19,"(100, 132)",JPEG
8243,Thumb Up,37,20,"(100, 176)",JPEG
8244,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
8259,Sliding Two Fingers Left,37,11,"(100, 132)",JPEG
8261,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
8279,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
8282,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
8287,Thumb Down,37,19,"(100, 132)",JPEG
8289,Thumb Down,37,19,"(100, 132)",JPEG
8295,Thumb Down,37,19,"(100, 176)",JPEG
8315,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
8317,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
8318,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
8325,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
8329,Thumb Up,37,20,"(100, 176)",JPEG
8332,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
8340,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
8353,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
8372,Thumb Down,37,19,"(100, 176)",JPEG
8378,Zooming Out With Two Fingers,37,26,"(100, 132)",JPEG
8380,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
8414,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
8422,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
8436,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
8442,Sliding Two Fingers Up,37,13,"(100, 132)",JPEG
8444,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
8452,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
8462,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
8482,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
8494,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
8504,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
8520,Thumb Up,37,20,"(100, 176)",JPEG
8521,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
8524,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
8533,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
8534,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
8535,Sliding Two Fingers Down,37,10,"(100, 132)",JPEG
8540,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
8577,Zooming Out With Two Fingers,37,26,"(100, 176)",JPEG
8578,Zooming In With Two Fingers,37,24,"(100, 132)",JPEG
8580,Thumb Up,37,20,"(100, 176)",JPEG
8584,Thumb Up,37,20,"(100, 176)",JPEG
8588,Zooming In With Two Fingers,37,24,"(100, 176)",JPEG
8591,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
8594,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
8608,Thumb Down,37,19,"(100, 176)",JPEG
8617,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
8633,Thumb Up,37,20,"(100, 176)",JPEG
8640,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
8651,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
8654,Thumb Up,37,20,"(100, 176)",JPEG
8668,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
8676,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
8688,Sliding Two Fingers Down,37,10,"(100, 176)",JPEG
8693,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
8713,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
8719,Sliding Two Fingers Up,37,13,"(100, 132)",JPEG
8727,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
8729,Thumb Down,37,19,"(100, 176)",JPEG
8731,Thumb Down,37,19,"(100, 176)",JPEG
8735,Sliding Two Fingers Up,37,13,"(100, 176)",JPEG
8755,Sliding Two Fingers Left,37,11,"(100, 176)",JPEG
8764,Thumb Up,37,20,"(100, 176)",JPEG
8767,Sliding Two Fingers Right,37,12,"(100, 176)",JPEG
8773,Thumb Up,37,20,"(100, 176)",JPEG
